agency_cd	site_no	datetime	99708_00060_00003	99708_00060_00003_cd
USGS	08279500	1916-07-09	700	A
USGS	08279500	1916-07-10	500	A
USGS	08279500	1916-07-11	450	A
USGS	08279500	1916-07-12	850	A
USGS	08279500	1916-07-13	950	A
USGS	08279500	1916-07-14	1100	A
USGS	08279500	1916-07-15	1100	A
USGS	08279500	1916-07-16	1250	A
USGS	08279500	1916-07-17	1330	A
USGS	08279500	1916-07-18	1580	A
USGS	08279500	1916-07-19	1410	A
USGS	08279500	1916-07-20	1370	A
USGS	08279500	1916-07-21	1180	A
USGS	08279500	1916-07-22	1070	A
USGS	08279500	1916-07-23	968	A
USGS	08279500	1916-07-24	850	A
USGS	08279500	1916-07-25	800	A
USGS	08279500	1916-07-26	800	A
USGS	08279500	1916-07-27	1200	A
USGS	08279500	1916-07-28	800	A
USGS	08279500	1916-07-29	680	A
USGS	08279500	1916-07-30	716	A
USGS	08279500	1916-07-31	766	A
USGS	08279500	1916-08-01	738	A
USGS	08279500	1916-08-02	890	A
USGS	08279500	1916-08-03	1040	A
USGS	08279500	1916-08-04	1710	A
USGS	08279500	1916-08-05	2360	A
USGS	08279500	1916-08-06	2520	A
USGS	08279500	1916-08-07	2410	A
USGS	08279500	1916-08-08	2410	A
USGS	08279500	1916-08-09	2520	A
USGS	08279500	1916-08-10	2690	A
USGS	08279500	1916-08-11	2460	A
USGS	08279500	1916-08-12	2360	A
USGS	08279500	1916-08-13	2190	A
USGS	08279500	1916-08-14	1940	A
USGS	08279500	1916-08-15	1800	A
USGS	08279500	1916-08-16	1940	A
USGS	08279500	1916-08-17	2090	A
USGS	08279500	1916-08-18	2090	A
USGS	08279500	1916-08-19	2040	A
USGS	08279500	1916-08-20	1990	A
USGS	08279500	1916-08-21	1840	A
USGS	08279500	1916-08-22	1620	A
USGS	08279500	1916-08-23	1530	A
USGS	08279500	1916-08-24	1490	A
USGS	08279500	1916-08-25	1290	A
USGS	08279500	1916-08-26	1180	A
USGS	08279500	1916-08-27	1100	A
USGS	08279500	1916-08-28	1000	A
USGS	08279500	1916-08-29	954	A
USGS	08279500	1916-08-30	909	A
USGS	08279500	1916-08-31	909	A
USGS	08279500	1916-09-01	828	A
USGS	08279500	1916-09-02	755	A
USGS	08279500	1916-09-03	744	A
USGS	08279500	1916-09-04	750	A
USGS	08279500	1916-09-05	738	A
USGS	08279500	1916-09-06	728	A
USGS	08279500	1916-09-07	716	A
USGS	08279500	1916-09-08	670	A
USGS	08279500	1916-09-09	650	A
USGS	08279500	1916-09-10	650	A
USGS	08279500	1916-09-11	650	A
USGS	08279500	1916-09-12	645	A
USGS	08279500	1916-09-13	711	A
USGS	08279500	1916-09-14	852	A
USGS	08279500	1916-09-15	890	A
USGS	08279500	1916-09-16	890	A
USGS	08279500	1916-09-17	858	A
USGS	08279500	1916-09-18	799	A
USGS	08279500	1916-09-19	744	A
USGS	08279500	1916-09-20	716	A
USGS	08279500	1916-09-21	680	A
USGS	08279500	1916-09-22	660	A
USGS	08279500	1916-09-23	640	A
USGS	08279500	1916-09-24	625	A
USGS	08279500	1916-09-25	600	A
USGS	08279500	1916-09-26	573	A
USGS	08279500	1916-09-27	542	A
USGS	08279500	1916-09-28	528	A
USGS	08279500	1916-09-29	510	A
USGS	08279500	1916-09-30	502	A
USGS	08279500	1916-10-01	500	A
USGS	08279500	1916-10-02	500	A
USGS	08279500	1916-10-03	500	A
USGS	08279500	1916-10-04	500	A
USGS	08279500	1916-10-05	500	A
USGS	08279500	1916-10-06	500	A
USGS	08279500	1916-10-07	500	A
USGS	08279500	1916-10-08	510	A
USGS	08279500	1916-10-09	535	A
USGS	08279500	1916-10-10	655	A
USGS	08279500	1916-10-11	1410	A
USGS	08279500	1916-10-12	2200	A
USGS	08279500	1916-10-13	2560	A
USGS	08279500	1916-10-14	2980	A
USGS	08279500	1916-10-15	3300	A
USGS	08279500	1916-10-16	3200	A
USGS	08279500	1916-10-17	3100	A
USGS	08279500	1916-10-18	2900	A
USGS	08279500	1916-10-19	2800	A
USGS	08279500	1916-10-20	2700	A
USGS	08279500	1916-10-21	2900	A
USGS	08279500	1916-10-22	2610	A
USGS	08279500	1916-10-23	2550	A
USGS	08279500	1916-10-24	2530	A
USGS	08279500	1916-10-25	2400	A
USGS	08279500	1916-10-26	2340	A
USGS	08279500	1916-10-27	2340	A
USGS	08279500	1916-10-28	2250	A
USGS	08279500	1916-10-29	2170	A
USGS	08279500	1916-10-30	2080	A
USGS	08279500	1916-10-31	2020	A
USGS	08279500	1916-11-01	1930	A
USGS	08279500	1916-11-02	1860	A
USGS	08279500	1916-11-03	1800	A
USGS	08279500	1916-11-04	1710	A
USGS	08279500	1916-11-05	1730	A
USGS	08279500	1916-11-06	1650	A
USGS	08279500	1916-11-07	1580	A
USGS	08279500	1916-11-08	1480	A
USGS	08279500	1916-11-09	1400	A
USGS	08279500	1916-11-10	1400	A
USGS	08279500	1916-11-11	1400	A
USGS	08279500	1916-11-12	1350	A
USGS	08279500	1916-11-13	1360	A
USGS	08279500	1916-11-14	1340	A
USGS	08279500	1916-11-15	1230	A
USGS	08279500	1916-11-16	1140	A
USGS	08279500	1916-11-17	1120	A
USGS	08279500	1916-11-18	1110	A
USGS	08279500	1916-11-19	1130	A
USGS	08279500	1916-11-20	1180	A
USGS	08279500	1916-11-21	1230	A
USGS	08279500	1916-11-22	1230	A
USGS	08279500	1916-11-23	1200	A
USGS	08279500	1916-11-24	1160	A
USGS	08279500	1916-11-25	1140	A
USGS	08279500	1916-11-26	1120	A
USGS	08279500	1916-11-27	1080	A
USGS	08279500	1916-11-28	1040	A
USGS	08279500	1916-11-29	990	A
USGS	08279500	1916-11-30	960	A
USGS	08279500	1916-12-01	940	A
USGS	08279500	1916-12-02	950	A
USGS	08279500	1916-12-03	960	A
USGS	08279500	1916-12-04	965	A
USGS	08279500	1916-12-05	960	A
USGS	08279500	1916-12-06	960	A
USGS	08279500	1916-12-07	950	A
USGS	08279500	1916-12-08	900	A
USGS	08279500	1916-12-09	700	A
USGS	08279500	1916-12-10	505	A
USGS	08279500	1916-12-11	470	A
USGS	08279500	1916-12-12	485	A
USGS	08279500	1916-12-13	540	A
USGS	08279500	1916-12-14	615	A
USGS	08279500	1916-12-15	645	A
USGS	08279500	1916-12-16	675	A
USGS	08279500	1916-12-17	685	A
USGS	08279500	1916-12-18	700	A
USGS	08279500	1916-12-19	705	A
USGS	08279500	1916-12-20	745	A
USGS	08279500	1916-12-21	750	A
USGS	08279500	1916-12-22	755	A
USGS	08279500	1916-12-23	800	A
USGS	08279500	1916-12-24	755	A
USGS	08279500	1916-12-25	750	A
USGS	08279500	1916-12-26	665	A
USGS	08279500	1916-12-27	640	A
USGS	08279500	1916-12-28	630	A
USGS	08279500	1916-12-29	635	A
USGS	08279500	1916-12-30	635	A
USGS	08279500	1916-12-31	620	A
USGS	08279500	1917-01-01	580	A
USGS	08279500	1917-01-02	580	A
USGS	08279500	1917-01-03	592	A
USGS	08279500	1917-01-04	616	A
USGS	08279500	1917-01-05	604	A
USGS	08279500	1917-01-06	622	A
USGS	08279500	1917-01-07	640	A
USGS	08279500	1917-01-08	646	A
USGS	08279500	1917-01-09	652	A
USGS	08279500	1917-01-10	640	A
USGS	08279500	1917-01-11	652	A
USGS	08279500	1917-01-12	664	A
USGS	08279500	1917-01-13	634	A
USGS	08279500	1917-01-14	616	A
USGS	08279500	1917-01-15	622	A
USGS	08279500	1917-01-16	640	A
USGS	08279500	1917-01-17	598	A
USGS	08279500	1917-01-18	604	A
USGS	08279500	1917-01-19	616	A
USGS	08279500	1917-01-20	646	A
USGS	08279500	1917-01-21	658	A
USGS	08279500	1917-01-22	622	A
USGS	08279500	1917-01-23	562	A
USGS	08279500	1917-01-24	592	A
USGS	08279500	1917-01-25	598	A
USGS	08279500	1917-01-26	586	A
USGS	08279500	1917-01-27	580	A
USGS	08279500	1917-01-28	568	A
USGS	08279500	1917-01-29	574	A
USGS	08279500	1917-01-30	580	A
USGS	08279500	1917-01-31	562	A
USGS	08279500	1917-02-01	532	A
USGS	08279500	1917-02-02	510	A
USGS	08279500	1917-02-03	538	A
USGS	08279500	1917-02-04	550	A
USGS	08279500	1917-02-05	556	A
USGS	08279500	1917-02-06	550	A
USGS	08279500	1917-02-07	550	A
USGS	08279500	1917-02-08	550	A
USGS	08279500	1917-02-09	562	A
USGS	08279500	1917-02-10	598	A
USGS	08279500	1917-02-11	616	A
USGS	08279500	1917-02-12	610	A
USGS	08279500	1917-02-13	628	A
USGS	08279500	1917-02-14	646	A
USGS	08279500	1917-02-15	616	A
USGS	08279500	1917-02-16	568	A
USGS	08279500	1917-02-17	598	A
USGS	08279500	1917-02-18	622	A
USGS	08279500	1917-02-19	634	A
USGS	08279500	1917-02-20	604	A
USGS	08279500	1917-02-21	604	A
USGS	08279500	1917-02-22	610	A
USGS	08279500	1917-02-23	652	A
USGS	08279500	1917-02-24	688	A
USGS	08279500	1917-02-25	694	A
USGS	08279500	1917-02-26	736	A
USGS	08279500	1917-02-27	730	A
USGS	08279500	1917-02-28	736	A
USGS	08279500	1917-03-01	730	A
USGS	08279500	1917-03-02	718	A
USGS	08279500	1917-03-03	688	A
USGS	08279500	1917-03-04	652	A
USGS	08279500	1917-03-05	526	A
USGS	08279500	1917-03-06	730	A
USGS	08279500	1917-03-07	730	A
USGS	08279500	1917-03-08	634	A
USGS	08279500	1917-03-09	640	A
USGS	08279500	1917-03-10	748	A
USGS	08279500	1917-03-11	718	A
USGS	08279500	1917-03-12	730	A
USGS	08279500	1917-03-13	773	A
USGS	08279500	1917-03-14	786	A
USGS	08279500	1917-03-15	773	A
USGS	08279500	1917-03-16	736	A
USGS	08279500	1917-03-17	652	A
USGS	08279500	1917-03-18	704	A
USGS	08279500	1917-03-19	786	A
USGS	08279500	1917-03-20	812	A
USGS	08279500	1917-03-21	831	A
USGS	08279500	1917-03-22	885	A
USGS	08279500	1917-03-23	873	A
USGS	08279500	1917-03-24	806	A
USGS	08279500	1917-03-25	792	A
USGS	08279500	1917-03-26	812	A
USGS	08279500	1917-03-27	792	A
USGS	08279500	1917-03-28	773	A
USGS	08279500	1917-03-29	806	A
USGS	08279500	1917-03-30	885	A
USGS	08279500	1917-03-31	885	A
USGS	08279500	1917-04-01	963	A
USGS	08279500	1917-04-02	1090	A
USGS	08279500	1917-04-03	1180	A
USGS	08279500	1917-04-04	1040	A
USGS	08279500	1917-04-05	918	A
USGS	08279500	1917-04-06	849	A
USGS	08279500	1917-04-07	837	A
USGS	08279500	1917-04-08	843	A
USGS	08279500	1917-04-09	885	A
USGS	08279500	1917-04-10	950	A
USGS	08279500	1917-04-11	1030	A
USGS	08279500	1917-04-12	1190	A
USGS	08279500	1917-04-13	1290	A
USGS	08279500	1917-04-14	1300	A
USGS	08279500	1917-04-15	1320	A
USGS	08279500	1917-04-16	1500	A
USGS	08279500	1917-04-17	1630	A
USGS	08279500	1917-04-18	1490	A
USGS	08279500	1917-04-19	1320	A
USGS	08279500	1917-04-20	1160	A
USGS	08279500	1917-04-21	1030	A
USGS	08279500	1917-04-22	898	A
USGS	08279500	1917-04-23	855	A
USGS	08279500	1917-04-24	861	A
USGS	08279500	1917-04-25	1000	A
USGS	08279500	1917-04-26	1400	A
USGS	08279500	1917-04-27	1540	A
USGS	08279500	1917-04-28	2360	A
USGS	08279500	1917-04-29	2360	A
USGS	08279500	1917-04-30	1930	A
USGS	08279500	1917-05-01	1550	A
USGS	08279500	1917-05-02	1240	A
USGS	08279500	1917-05-03	1050	A
USGS	08279500	1917-05-04	970	A
USGS	08279500	1917-05-05	989	A
USGS	08279500	1917-05-06	1110	A
USGS	08279500	1917-05-07	1210	A
USGS	08279500	1917-05-08	1250	A
USGS	08279500	1917-05-09	1340	A
USGS	08279500	1917-05-10	1370	A
USGS	08279500	1917-05-11	1320	A
USGS	08279500	1917-05-12	1300	A
USGS	08279500	1917-05-13	1270	A
USGS	08279500	1917-05-14	1350	A
USGS	08279500	1917-05-15	1630	A
USGS	08279500	1917-05-16	2490	A
USGS	08279500	1917-05-17	3700	A
USGS	08279500	1917-05-18	4820	A
USGS	08279500	1917-05-19	5440	A
USGS	08279500	1917-05-20	5820	A
USGS	08279500	1917-05-21	5820	A
USGS	08279500	1917-05-22	5570	A
USGS	08279500	1917-05-23	4940	A
USGS	08279500	1917-05-24	4320	A
USGS	08279500	1917-05-25	3940	A
USGS	08279500	1917-05-26	3940	A
USGS	08279500	1917-05-27	3700	A
USGS	08279500	1917-05-28	3270	A
USGS	08279500	1917-05-29	2910	A
USGS	08279500	1917-05-30	2730	A
USGS	08279500	1917-05-31	2790	A
USGS	08279500	1917-06-01	2910	A
USGS	08279500	1917-06-02	3030	A
USGS	08279500	1917-06-03	2910	A
USGS	08279500	1917-06-04	2730	A
USGS	08279500	1917-06-05	2610	A
USGS	08279500	1917-06-06	2850	A
USGS	08279500	1917-06-07	3210	A
USGS	08279500	1917-06-08	3450	A
USGS	08279500	1917-06-09	3390	A
USGS	08279500	1917-06-10	3700	A
USGS	08279500	1917-06-11	4320	A
USGS	08279500	1917-06-12	5200	A
USGS	08279500	1917-06-13	5820	A
USGS	08279500	1917-06-14	6330	A
USGS	08279500	1917-06-15	6980	A
USGS	08279500	1917-06-16	7370	A
USGS	08279500	1917-06-17	7890	A
USGS	08279500	1917-06-18	8020	A
USGS	08279500	1917-06-19	8150	A
USGS	08279500	1917-06-20	8420	A
USGS	08279500	1917-06-21	8560	A
USGS	08279500	1917-06-22	8420	A
USGS	08279500	1917-06-23	8150	A
USGS	08279500	1917-06-24	8020	A
USGS	08279500	1917-06-25	7890	A
USGS	08279500	1917-06-26	7630	A
USGS	08279500	1917-06-27	7370	A
USGS	08279500	1917-06-28	7370	A
USGS	08279500	1917-06-29	7240	A
USGS	08279500	1917-06-30	7110	A
USGS	08279500	1917-07-01	6850	A
USGS	08279500	1917-07-02	6720	A
USGS	08279500	1917-07-03	6590	A
USGS	08279500	1917-07-04	6590	A
USGS	08279500	1917-07-05	6330	A
USGS	08279500	1917-07-06	6070	A
USGS	08279500	1917-07-07	5940	A
USGS	08279500	1917-07-08	5440	A
USGS	08279500	1917-07-09	4820	A
USGS	08279500	1917-07-10	4440	A
USGS	08279500	1917-07-11	4320	A
USGS	08279500	1917-07-12	4320	A
USGS	08279500	1917-07-13	3940	A
USGS	08279500	1917-07-14	3700	A
USGS	08279500	1917-07-15	3390	A
USGS	08279500	1917-07-16	3150	A
USGS	08279500	1917-07-17	2790	A
USGS	08279500	1917-07-18	2550	A
USGS	08279500	1917-07-19	2270	A
USGS	08279500	1917-07-20	2010	A
USGS	08279500	1917-07-21	1820	A
USGS	08279500	1917-07-22	1740	A
USGS	08279500	1917-07-23	1720	A
USGS	08279500	1917-07-24	1660	A
USGS	08279500	1917-07-25	1590	A
USGS	08279500	1917-07-26	1450	A
USGS	08279500	1917-07-27	1250	A
USGS	08279500	1917-07-28	1120	A
USGS	08279500	1917-07-29	1020	A
USGS	08279500	1917-07-30	950	A
USGS	08279500	1917-07-31	898	A
USGS	08279500	1917-08-01	898	A
USGS	08279500	1917-08-02	837	A
USGS	08279500	1917-08-03	812	A
USGS	08279500	1917-08-04	748	A
USGS	08279500	1917-08-05	704	A
USGS	08279500	1917-08-06	628	A
USGS	08279500	1917-08-07	544	A
USGS	08279500	1917-08-08	526	A
USGS	08279500	1917-08-09	520	A
USGS	08279500	1917-08-10	505	A
USGS	08279500	1917-08-11	500	A
USGS	08279500	1917-08-12	505	A
USGS	08279500	1917-08-13	490	A
USGS	08279500	1917-08-14	556	A
USGS	08279500	1917-08-15	520	A
USGS	08279500	1917-08-16	520	A
USGS	08279500	1917-08-17	532	A
USGS	08279500	1917-08-18	532	A
USGS	08279500	1917-08-19	526	A
USGS	08279500	1917-08-20	520	A
USGS	08279500	1917-08-21	520	A
USGS	08279500	1917-08-22	520	A
USGS	08279500	1917-08-23	520	A
USGS	08279500	1917-08-24	520	A
USGS	08279500	1917-08-25	520	A
USGS	08279500	1917-08-26	510	A
USGS	08279500	1917-08-27	437	A
USGS	08279500	1917-08-28	415	A
USGS	08279500	1917-08-29	415	A
USGS	08279500	1917-08-30	415	A
USGS	08279500	1917-08-31	415	A
USGS	08279500	1917-09-01	410	A
USGS	08279500	1917-09-02	415	A
USGS	08279500	1917-09-03	415	A
USGS	08279500	1917-09-04	405	A
USGS	08279500	1917-09-05	365	A
USGS	08279500	1917-09-06	355	A
USGS	08279500	1917-09-07	345	A
USGS	08279500	1917-09-08	340	A
USGS	08279500	1917-09-09	340	A
USGS	08279500	1917-09-10	395	A
USGS	08279500	1917-09-11	355	A
USGS	08279500	1917-09-12	345	A
USGS	08279500	1917-09-13	340	A
USGS	08279500	1917-09-14	330	A
USGS	08279500	1917-09-15	330	A
USGS	08279500	1917-09-16	340	A
USGS	08279500	1917-09-17	340	A
USGS	08279500	1917-09-18	400	A
USGS	08279500	1917-09-19	420	A
USGS	08279500	1917-09-20	415	A
USGS	08279500	1917-09-21	415	A
USGS	08279500	1917-09-22	420	A
USGS	08279500	1917-09-23	426	A
USGS	08279500	1917-09-24	426	A
USGS	08279500	1917-09-25	426	A
USGS	08279500	1917-09-26	426	A
USGS	08279500	1917-09-27	432	A
USGS	08279500	1917-09-28	426	A
USGS	08279500	1917-09-29	420	A
USGS	08279500	1917-09-30	420	A
USGS	08279500	1917-10-01	426	A
USGS	08279500	1917-10-02	420	A
USGS	08279500	1917-10-03	432	A
USGS	08279500	1917-10-04	426	A
USGS	08279500	1917-10-05	420	A
USGS	08279500	1917-10-06	420	A
USGS	08279500	1917-10-07	420	A
USGS	08279500	1917-10-08	420	A
USGS	08279500	1917-10-09	420	A
USGS	08279500	1917-10-10	420	A
USGS	08279500	1917-10-11	420	A
USGS	08279500	1917-10-12	420	A
USGS	08279500	1917-10-13	420	A
USGS	08279500	1917-10-14	420	A
USGS	08279500	1917-10-15	420	A
USGS	08279500	1917-10-16	420	A
USGS	08279500	1917-10-17	420	A
USGS	08279500	1917-10-18	420	A
USGS	08279500	1917-10-19	420	A
USGS	08279500	1917-10-20	420	A
USGS	08279500	1917-10-21	420	A
USGS	08279500	1917-10-22	415	A
USGS	08279500	1917-10-23	415	A
USGS	08279500	1917-10-24	415	A
USGS	08279500	1917-10-25	415	A
USGS	08279500	1917-10-26	410	A
USGS	08279500	1917-10-27	410	A
USGS	08279500	1917-10-28	410	A
USGS	08279500	1917-10-29	410	A
USGS	08279500	1917-10-30	405	A
USGS	08279500	1917-10-31	400	A
USGS	08279500	1917-11-01	400	A
USGS	08279500	1917-11-02	459	A
USGS	08279500	1917-11-03	510	A
USGS	08279500	1917-11-04	544	A
USGS	08279500	1917-11-05	592	A
USGS	08279500	1917-11-06	598	A
USGS	08279500	1917-11-07	592	A
USGS	08279500	1917-11-08	586	A
USGS	08279500	1917-11-09	586	A
USGS	08279500	1917-11-10	592	A
USGS	08279500	1917-11-11	598	A
USGS	08279500	1917-11-12	598	A
USGS	08279500	1917-11-13	592	A
USGS	08279500	1917-11-14	586	A
USGS	08279500	1917-11-15	586	A
USGS	08279500	1917-11-16	586	A
USGS	08279500	1917-11-17	598	A
USGS	08279500	1917-11-18	622	A
USGS	08279500	1917-11-19	646	A
USGS	08279500	1917-11-20	646	A
USGS	08279500	1917-11-21	646	A
USGS	08279500	1917-11-22	646	A
USGS	08279500	1917-11-23	646	A
USGS	08279500	1917-11-24	640	A
USGS	08279500	1917-11-25	640	A
USGS	08279500	1917-11-26	640	A
USGS	08279500	1917-11-27	640	A
USGS	08279500	1917-11-28	634	A
USGS	08279500	1917-11-29	640	A
USGS	08279500	1917-11-30	646	A
USGS	08279500	1917-12-01	640	A
USGS	08279500	1917-12-02	658	A
USGS	08279500	1917-12-03	640	A
USGS	08279500	1917-12-04	640	A
USGS	08279500	1917-12-05	640	A
USGS	08279500	1917-12-06	646	A
USGS	08279500	1917-12-07	634	A
USGS	08279500	1917-12-08	616	A
USGS	08279500	1917-12-09	604	A
USGS	08279500	1917-12-10	598	A
USGS	08279500	1917-12-11	586	A
USGS	08279500	1917-12-12	574	A
USGS	08279500	1917-12-13	568	A
USGS	08279500	1917-12-14	556	A
USGS	08279500	1917-12-15	544	A
USGS	08279500	1917-12-16	536	A
USGS	08279500	1917-12-17	520	A
USGS	08279500	1917-12-18	510	A
USGS	08279500	1917-12-19	525	A
USGS	08279500	1917-12-20	536	A
USGS	08279500	1917-12-21	530	A
USGS	08279500	1917-12-22	525	A
USGS	08279500	1917-12-23	525	A
USGS	08279500	1917-12-24	525	A
USGS	08279500	1917-12-25	530	A
USGS	08279500	1917-12-26	536	A
USGS	08279500	1917-12-27	542	A
USGS	08279500	1917-12-28	554	A
USGS	08279500	1917-12-29	536	A
USGS	08279500	1917-12-30	542	A
USGS	08279500	1917-12-31	560	A
USGS	08279500	1918-01-01	548	A
USGS	08279500	1918-01-02	560	A
USGS	08279500	1918-01-03	570	A
USGS	08279500	1918-01-04	585	A
USGS	08279500	1918-01-05	560	A
USGS	08279500	1918-01-06	548	A
USGS	08279500	1918-01-07	510	A
USGS	08279500	1918-01-08	457	A
USGS	08279500	1918-01-09	437	A
USGS	08279500	1918-01-10	510	A
USGS	08279500	1918-01-11	425	A
USGS	08279500	1918-01-12	340	A
USGS	08279500	1918-01-13	330	A
USGS	08279500	1918-01-14	525	A
USGS	08279500	1918-01-15	475	A
USGS	08279500	1918-01-16	429	A
USGS	08279500	1918-01-17	437	A
USGS	08279500	1918-01-18	425	A
USGS	08279500	1918-01-19	445	A
USGS	08279500	1918-01-20	429	A
USGS	08279500	1918-01-21	407	A
USGS	08279500	1918-01-22	385	A
USGS	08279500	1918-01-23	395	A
USGS	08279500	1918-01-24	390	A
USGS	08279500	1918-01-25	382	A
USGS	08279500	1918-01-26	396	A
USGS	08279500	1918-01-27	408	A
USGS	08279500	1918-01-28	382	A
USGS	08279500	1918-01-29	375	A
USGS	08279500	1918-01-30	408	A
USGS	08279500	1918-01-31	408	A
USGS	08279500	1918-02-01	414	A
USGS	08279500	1918-02-02	396	A
USGS	08279500	1918-02-03	396	A
USGS	08279500	1918-02-04	396	A
USGS	08279500	1918-02-05	408	A
USGS	08279500	1918-02-06	420	A
USGS	08279500	1918-02-07	420	A
USGS	08279500	1918-02-08	438	A
USGS	08279500	1918-02-09	438	A
USGS	08279500	1918-02-10	432	A
USGS	08279500	1918-02-11	444	A
USGS	08279500	1918-02-12	450	A
USGS	08279500	1918-02-13	455	A
USGS	08279500	1918-02-14	455	A
USGS	08279500	1918-02-15	460	A
USGS	08279500	1918-02-16	465	A
USGS	08279500	1918-02-17	470	A
USGS	08279500	1918-02-18	480	A
USGS	08279500	1918-02-19	490	A
USGS	08279500	1918-02-20	475	A
USGS	08279500	1918-02-21	480	A
USGS	08279500	1918-02-22	505	A
USGS	08279500	1918-02-23	545	A
USGS	08279500	1918-02-24	600	A
USGS	08279500	1918-02-25	660	A
USGS	08279500	1918-02-26	685	A
USGS	08279500	1918-02-27	890	A
USGS	08279500	1918-02-28	880	A
USGS	08279500	1918-03-01	475	A
USGS	08279500	1918-03-02	230	A
USGS	08279500	1918-03-03	470	A
USGS	08279500	1918-03-04	720	A
USGS	08279500	1918-03-05	700	A
USGS	08279500	1918-03-06	850	A
USGS	08279500	1918-03-07	925	A
USGS	08279500	1918-03-08	845	A
USGS	08279500	1918-03-09	830	A
USGS	08279500	1918-03-10	830	A
USGS	08279500	1918-03-11	830	A
USGS	08279500	1918-03-12	775	A
USGS	08279500	1918-03-13	830	A
USGS	08279500	1918-03-14	825	A
USGS	08279500	1918-03-15	775	A
USGS	08279500	1918-03-16	800	A
USGS	08279500	1918-03-17	795	A
USGS	08279500	1918-03-18	750	A
USGS	08279500	1918-03-19	720	A
USGS	08279500	1918-03-20	700	A
USGS	08279500	1918-03-21	725	A
USGS	08279500	1918-03-22	695	A
USGS	08279500	1918-03-23	730	A
USGS	08279500	1918-03-24	740	A
USGS	08279500	1918-03-25	735	A
USGS	08279500	1918-03-26	725	A
USGS	08279500	1918-03-27	725	A
USGS	08279500	1918-03-28	730	A
USGS	08279500	1918-03-29	750	A
USGS	08279500	1918-03-30	765	A
USGS	08279500	1918-03-31	765	A
USGS	08279500	1918-04-01	780	A
USGS	08279500	1918-04-02	785	A
USGS	08279500	1918-04-03	785	A
USGS	08279500	1918-04-04	785	A
USGS	08279500	1918-04-05	760	A
USGS	08279500	1918-04-06	760	A
USGS	08279500	1918-04-07	725	A
USGS	08279500	1918-04-08	620	A
USGS	08279500	1918-04-09	560	A
USGS	08279500	1918-04-10	530	A
USGS	08279500	1918-04-11	530	A
USGS	08279500	1918-04-12	530	A
USGS	08279500	1918-04-13	530	A
USGS	08279500	1918-04-14	500	A
USGS	08279500	1918-04-15	530	A
USGS	08279500	1918-04-16	520	A
USGS	08279500	1918-04-17	495	A
USGS	08279500	1918-04-18	470	A
USGS	08279500	1918-04-19	450	A
USGS	08279500	1918-04-20	420	A
USGS	08279500	1918-04-21	395	A
USGS	08279500	1918-04-22	350	A
USGS	08279500	1918-04-23	330	A
USGS	08279500	1918-04-24	345	A
USGS	08279500	1918-04-25	375	A
USGS	08279500	1918-04-26	425	A
USGS	08279500	1918-04-27	500	A
USGS	08279500	1918-04-28	555	A
USGS	08279500	1918-04-29	600	A
USGS	08279500	1918-04-30	660	A
USGS	08279500	1918-05-01	685	A
USGS	08279500	1918-05-02	725	A
USGS	08279500	1918-05-03	770	A
USGS	08279500	1918-05-04	830	A
USGS	08279500	1918-05-05	970	A
USGS	08279500	1918-05-06	1030	A
USGS	08279500	1918-05-07	1150	A
USGS	08279500	1918-05-08	1360	A
USGS	08279500	1918-05-09	1440	A
USGS	08279500	1918-05-10	1580	A
USGS	08279500	1918-05-11	1540	A
USGS	08279500	1918-05-12	1400	A
USGS	08279500	1918-05-13	1200	A
USGS	08279500	1918-05-14	1100	A
USGS	08279500	1918-05-15	1090	A
USGS	08279500	1918-05-16	1160	A
USGS	08279500	1918-05-17	1220	A
USGS	08279500	1918-05-18	1350	A
USGS	08279500	1918-05-19	1400	A
USGS	08279500	1918-05-20	1420	A
USGS	08279500	1918-05-21	1370	A
USGS	08279500	1918-05-22	1360	A
USGS	08279500	1918-05-23	1340	A
USGS	08279500	1918-05-24	1340	A
USGS	08279500	1918-05-25	1340	A
USGS	08279500	1918-05-26	1330	A
USGS	08279500	1918-05-27	1280	A
USGS	08279500	1918-05-28	1210	A
USGS	08279500	1918-05-29	1180	A
USGS	08279500	1918-05-30	1140	A
USGS	08279500	1918-05-31	1110	A
USGS	08279500	1918-06-01	1050	A
USGS	08279500	1918-06-02	980	A
USGS	08279500	1918-06-03	925	A
USGS	08279500	1918-06-04	1040	A
USGS	08279500	1918-06-05	1090	A
USGS	08279500	1918-06-06	1120	A
USGS	08279500	1918-06-07	1190	A
USGS	08279500	1918-06-08	1680	A
USGS	08279500	1918-06-09	2040	A
USGS	08279500	1918-06-10	1900	A
USGS	08279500	1918-06-11	1780	A
USGS	08279500	1918-06-12	1970	A
USGS	08279500	1918-06-13	2120	A
USGS	08279500	1918-06-14	2230	A
USGS	08279500	1918-06-15	2220	A
USGS	08279500	1918-06-16	2200	A
USGS	08279500	1918-06-17	2090	A
USGS	08279500	1918-06-18	1920	A
USGS	08279500	1918-06-19	1770	A
USGS	08279500	1918-06-20	1510	A
USGS	08279500	1918-06-21	1380	A
USGS	08279500	1918-06-22	1370	A
USGS	08279500	1918-06-23	1350	A
